"attachments/0/style_list/0","attachments/0/style_list/1","attachments/0/style_list/2","attachments/0/style_list/3","attachments/0/style_list/4","date","facebookId","facebookUrl","feedbackId","id","likesCount","postFacebookId","postPageFacebookId","profileId","profileName","profilePicture","profileUrl","text"
,,,,,"2022-11-04T20:19:45.000Z","10159224224022934","https://m.facebook.com/story.php?story_fbid=pfbid0Ba1KP2dbnFe6ggYpWejb3JzWt97RZumvEgUgZiJ1gyzspZVLu76Neo5YAC9gNUJbl&id=93889432933&sfnsn=mo&mibextid=6aamW6","ZmVlZGJhY2s6MTAxNTkyMjQyMjQwMjI5MzRfMTE0MjAzMzQwOTc2NzE4NA==","Y29tbWVudDoxMDE1OTIyNDIyNDAyMjkzNF8xMTQyMDMzNDA5NzY3MTg0","2","93889432933","93889432933","pfbid0u9UWXNaEwwLMJ6C9V53X1sucwSVzSh5r53EH7mwq8aJqoCF3c2yhvoLvRyUekEukl","Han Han","https://scontent-mia3-2.xx.fbcdn.net/v/t1.6435-1/83620699_2562742500652762_9075840713396060160_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=7206a8&_nc_ohc=ALxkEvQ29lUAX8grFC3&_nc_ht=scontent-mia3-2.xx&oh=00_AfCR7eGnLhNcWoPcQlrPDbViRoZVs6gVgzZbl0-BU5coSA&oe=643E4705",,"These are approved under emergency authorisation. Should there be more thoughts of it since it’s endemic ?"
,,,,,"2022-11-07T00:51:28.000Z","10159224224022934","https://m.facebook.com/story.php?story_fbid=pfbid0Ba1KP2dbnFe6ggYpWejb3JzWt97RZumvEgUgZiJ1gyzspZVLu76Neo5YAC9gNUJbl&id=93889432933&sfnsn=mo&mibextid=6aamW6","ZmVlZGJhY2s6MTAxNTkyMjQyMjQwMjI5MzRfNjMxNjQyMDg4Njk2OTcw","Y29tbWVudDoxMDE1OTIyNDIyNDAyMjkzNF82MzE2NDIwODg2OTY5NzA=","0","93889432933","93889432933","pfbid02LVLKh5YwsnMHpTNAvgUVf6x7F9wxBWTFzYh4T7zHiYRmP5qnEB2VGMuhQS4FST2rl","Gillian Goh","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/183530332_104310605283724_9140329639327077947_n.jpg?stp=c0.5.32.32a_cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=7206a8&_nc_ohc=lpOc-D9cfI0AX8r4GgB&_nc_oc=AQnkf1ZeCU7L0Yzd-bQF2SKq7hhUNS-8iRcwlVjliOk_Vv_-DuY_BfScVdugFBLTCd4&_nc_ht=scontent-mia3-2.xx&oh=00_AfBmdpkq4RMcdZwIB99mcmIJ4Mjeg5RtP26_gVsAtKV_Xw&oe=641C4AF0",,"I donate mine to those zombies"
"share","fallback",,,,"2022-11-05T05:36:25.000Z","10159224224022934","https://m.facebook.com/story.php?story_fbid=pfbid0Ba1KP2dbnFe6ggYpWejb3JzWt97RZumvEgUgZiJ1gyzspZVLu76Neo5YAC9gNUJbl&id=93889432933&sfnsn=mo&mibextid=6aamW6","ZmVlZGJhY2s6MTAxNTkyMjQyMjQwMjI5MzRfNDkwMDAzMzYzMDgwNDUy","Y29tbWVudDoxMDE1OTIyNDIyNDAyMjkzNF80OTAwMDMzNjMwODA0NTI=","0","93889432933","93889432933","pfbid09WCiShgqMpnsFCCw57yY9NMzEWUrYCZSar5P7Ya9wmoYscL8BDHYC9syp2v1GCx6l","Mike Tan","https://scontent-mia3-1.xx.fbcdn.net/v/t1.6435-1/96252208_10216452302595960_2025414960846209024_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=7206a8&_nc_ohc=ldS3cTE53QIAX9Ypa1c&_nc_ht=scontent-mia3-1.xx&oh=00_AfDdt5m7gBMyFkF6i3pNHIgMSvQoWnpDXrGIGMStP3wdpQ&oe=643E25BA",,"https://www.voiceforscienceandsolidarity.org/scientific-blog/vss-scientific-updates-during-pandemic-times-44"
,,,,,"2022-11-04T16:48:46.000Z","10159224224022934","https://m.facebook.com/story.php?story_fbid=pfbid0Ba1KP2dbnFe6ggYpWejb3JzWt97RZumvEgUgZiJ1gyzspZVLu76Neo5YAC9gNUJbl&id=93889432933&sfnsn=mo&mibextid=6aamW6","ZmVlZGJhY2s6MTAxNTkyMjQyMjQwMjI5MzRfNzk3MjAyMDU0NjkzOTY3","Y29tbWVudDoxMDE1OTIyNDIyNDAyMjkzNF83OTcyMDIwNTQ2OTM5Njc=","2","93889432933","93889432933","pfbid0XejSRiX6gSVnkbvY674BzSim87LmYMJp5X5bonmDebRYrUfW67wi12tuBN9emMTwl","Rachael Ching","https://scontent-mia3-2.xx.fbcdn.net/v/t1.6435-1/43059909_2122081691440112_8778782435694346240_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=7206a8&_nc_ohc=e3GToT7MvsMAX8NEJvY&_nc_ht=scontent-mia3-2.xx&oh=00_AfAq2bj_UdIZ0a0UD4c2DGm4SCQ-wXsgtLKWb9ZS-2BsEQ&oe=643E3DD7","https://www.facebook.com/people/Rachael-Ching/pfbid0XejSRiX6gSVnkbvY674BzSim87LmYMJp5X5bonmDebRYrUfW67wi12tuBN9emMTwl/","Vaccines one after another.. Faint !! No comment !!"
,,,,,"2022-11-04T12:57:31.000Z","10159224224022934","https://m.facebook.com/story.php?story_fbid=pfbid0Ba1KP2dbnFe6ggYpWejb3JzWt97RZumvEgUgZiJ1gyzspZVLu76Neo5YAC9gNUJbl&id=93889432933&sfnsn=mo&mibextid=6aamW6","ZmVlZGJhY2s6MTAxNTkyMjQyMjQwMjI5MzRfMTMwOTk0MzQ5NjQ4NDE2Mw==","Y29tbWVudDoxMDE1OTIyNDIyNDAyMjkzNF8xMzA5OTQzNDk2NDg0MTYz","1","93889432933","93889432933","pfbid0sh4BciATKZtNYpF3NmwaBSURMCig3xzcJ2E61aKW1vtmL7rz6BMZ7Cr3FS2Ykbjal","Joanna Tomodachi Lee","https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/323328880_1580136659092114_1575769551002892389_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=7206a8&_nc_ohc=rpk0mOAAB5gAX9Jln6U&_nc_ht=scontent-mia3-1.xx&oh=00_AfD-nYZBw4eJmgBAfDEvnCX4HMRb3az5uhYGQ4FGx40ayw&oe=641AF090",,"Evil 👿 Stay away Satanic cult!!!"
,,,,,"2022-11-04T11:43:14.000Z","10159224224022934","https://m.facebook.com/story.php?story_fbid=pfbid0Ba1KP2dbnFe6ggYpWejb3JzWt97RZumvEgUgZiJ1gyzspZVLu76Neo5YAC9gNUJbl&id=93889432933&sfnsn=mo&mibextid=6aamW6","ZmVlZGJhY2s6MTAxNTkyMjQyMjQwMjI5MzRfMTQ1NTg4MjUxNDkzMjU0Ng==","Y29tbWVudDoxMDE1OTIyNDIyNDAyMjkzNF8xNDU1ODgyNTE0OTMyNTQ2","4","93889432933","93889432933","pfbid02KrkNTBiSsa85WhxbXURbCZP5oUHNYtWtSRhMcXnoqDj2jYPzofxwuxRAkbzXA4oZl","Robert Selvam","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/336192877_3359143297641936_6423940117767391925_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=7206a8&_nc_ohc=fICQneen02wAX-3IvvK&_nc_ht=scontent-mia3-2.xx&oh=00_AfDGWRrxI0vPM3JSr07K5LllcFxND4TKF25PCz4T55Zidg&oe=641BB38C",,"""offered"" now
After VDS reintroduction and job threats, ""coerced"""
,,,,,"2022-11-04T14:00:45.000Z","10159224224022934","https://m.facebook.com/story.php?story_fbid=pfbid0Ba1KP2dbnFe6ggYpWejb3JzWt97RZumvEgUgZiJ1gyzspZVLu76Neo5YAC9gNUJbl&id=93889432933&sfnsn=mo&mibextid=6aamW6","ZmVlZGJhY2s6MTAxNTkyMjQyMjQwMjI5MzRfMTQxMTA1MTM5MzAxMjY1Mw==","Y29tbWVudDoxMDE1OTIyNDIyNDAyMjkzNF8xNDExMDUxMzkzMDEyNjUz","1","93889432933","93889432933","pfbid0Ck3YJXUHzgemBkr9wMN2hbCjixFk5cDXtoTUchzA6rN2sY3gHguqzAWT2XrVtvuWl","Jimmy Beany","https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/240602473_100511722378029_9095357259549136794_n.jpg?stp=c13.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=7206a8&_nc_ohc=RCl_V5gdlsQAX_JZHlk&_nc_ht=scontent-mia3-1.xx&oh=00_AfA-VOiAJXQL5lcno2bZM8MPQ_mANrj5R7-dowPk0tgj2w&oe=641C9A17",,"No VDS, no booster required for travel. No thank you. PAP should jab themselves some more to make sure no more wastage like the 10% (MOH too scared to report) money they wasted from taxpayers."
"sticker","fallback",,,,"2022-11-04T23:44:44.000Z","10159224224022934","https://m.facebook.com/story.php?story_fbid=pfbid0Ba1KP2dbnFe6ggYpWejb3JzWt97RZumvEgUgZiJ1gyzspZVLu76Neo5YAC9gNUJbl&id=93889432933&sfnsn=mo&mibextid=6aamW6","ZmVlZGJhY2s6MTAxNTkyMjQyMjQwMjI5MzRfNTY0NTY4NTAyMzQwODc1","Y29tbWVudDoxMDE1OTIyNDIyNDAyMjkzNF81NjQ1Njg1MDIzNDA4NzU=","0","93889432933","93889432933","pfbid04gWs5fp1oedGFfwxbuWs61Dt5VF4BQC46uHZjP9JxvBFiFPPtNfNua6ikrapKfbel","Emi Zak","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/321054226_677527437442076_7877057214386323971_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=7206a8&_nc_ohc=mJXl04xU9V8AX8biLGT&_nc_ht=scontent-mia3-2.xx&oh=00_AfD_Z1H-cLD4O3mnZv1CGwrbvcC6RxeJXwqesj5O2yui6g&oe=641C6B75","https://www.facebook.com/suhaimi.zakaria.927","I am surprised to know that there are equivalence of Marjorie Taylor Greene or Donald J Trump, Tucker Carlson brains here, in this little island"
"share","fallback",,,,"2022-11-06T17:24:47.000Z","10159224224022934","https://m.facebook.com/story.php?story_fbid=pfbid0Ba1KP2dbnFe6ggYpWejb3JzWt97RZumvEgUgZiJ1gyzspZVLu76Neo5YAC9gNUJbl&id=93889432933&sfnsn=mo&mibextid=6aamW6","ZmVlZGJhY2s6MTAxNTkyMjQyMjQwMjI5MzRfNDgwMTU5MTg3MjY0Mzcx","Y29tbWVudDoxMDE1OTIyNDIyNDAyMjkzNF80ODAxNTkxODcyNjQzNzE=","0","93889432933","93889432933","pfbid02egrD4dRcjBi5UXt23BrYRsv6XSZxEAg2TbH12LpENjMPsvMcz6k8eLWXKeLdoqhWl","Mansore Mansore","https://scontent-mia3-2.xx.fbcdn.net/v/t1.30497-1/143086968_2856368904622192_1959732218791162458_n.png?stp=cp0_dst-png_p32x32&_nc_cat=1&ccb=1-7&_nc_sid=7206a8&_nc_ohc=x3PhOYWAf78AX-oXOs7&_nc_ht=scontent-mia3-2.xx&oh=00_AfAngLSQvbb_b-LLSnu4NkMXlIk0gMm4KO8D5Jc216MLtg&oe=643E3EF8","https://www.facebook.com/obaid.barek","Here's the proof of vaccine should not be taken 

https://youtube.com/shorts/tsmcJYSfIS0?feature=share"
,,,,,"2022-11-04T11:27:16.000Z","10159224224022934","https://m.facebook.com/story.php?story_fbid=pfbid0Ba1KP2dbnFe6ggYpWejb3JzWt97RZumvEgUgZiJ1gyzspZVLu76Neo5YAC9gNUJbl&id=93889432933&sfnsn=mo&mibextid=6aamW6","ZmVlZGJhY2s6MTAxNTkyMjQyMjQwMjI5MzRfODA5MTAxODUwMzgxNzcy","Y29tbWVudDoxMDE1OTIyNDIyNDAyMjkzNF84MDkxMDE4NTAzODE3NzI=","3","93889432933","93889432933","pfbid0uEHDNHnKoCdWTxm9bAP7sFawD6AW2Jb6WxYrfBZuD8vRBrhAW5GNoWM6fmHyjn7Vl","Paul Lam Par","https://scontent-mia3-2.xx.fbcdn.net/v/t1.6435-1/93173480_2576129352630528_2458233757455351808_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=7206a8&_nc_ohc=yvI-B3jOtKYAX-Y_Ol3&_nc_ht=scontent-mia3-2.xx&oh=00_AfBq4tQtoQwi3cS43w0h_GHxkHkR8s1YvrTVnKjAkhzm0Q&oe=643E2B96",,"New citizens should be compulsory to take"
